cwt_data,label,stft_data
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_356.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_356.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_357.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_357.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_358.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_358.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_359.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_359.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_36.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_36.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_360.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_360.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_361.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_361.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_362.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_362.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_363.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_363.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_364.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_364.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_365.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_365.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_366.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_366.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_367.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_367.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_368.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_368.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_369.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_369.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_37.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_37.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_370.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_370.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_371.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_371.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_372.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_372.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_373.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_373.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_374.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_374.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_375.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_375.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_376.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_376.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_377.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_377.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_378.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_378.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_379.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_379.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_38.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_38.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_380.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_380.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_381.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_381.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_382.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_382.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_383.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_383.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_384.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_384.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_385.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_385.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_386.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_386.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_387.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_387.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_388.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_388.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_389.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_389.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_39.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_39.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_390.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_390.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_391.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_391.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_392.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_392.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_393.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_393.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_394.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_394.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_395.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_395.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_396.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_396.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_397.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_397.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_398.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_398.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_399.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_399.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_4.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_4.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_40.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_40.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_400.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_400.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_401.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_401.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_402.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_402.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_403.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_403.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_404.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_404.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_405.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_405.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_406.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_406.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_407.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_407.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_408.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_408.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_409.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_409.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_41.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_41.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_410.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_410.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_411.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_411.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_412.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_412.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_413.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_413.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_414.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_414.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_415.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_415.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_416.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_416.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_417.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_417.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_418.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_418.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_419.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_419.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_42.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_42.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_420.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_420.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_421.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_421.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_422.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_422.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_423.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_423.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_424.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_424.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_425.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_425.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_426.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_426.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_427.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_427.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_428.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_428.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_429.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_429.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_43.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_43.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_430.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_430.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_431.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_431.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_432.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_432.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_433.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_433.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_434.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_434.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_435.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_435.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_436.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_436.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_437.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_437.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_438.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_438.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_439.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_439.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_44.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_44.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_440.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_440.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\7\7_441.png,7,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\7\7_441.png
